wiki	topic	open	available	closed	total
kmwiki	Cities	0	0	0	0.0
kmwiki	Contents systems	0	0	0	0.0
kmwiki	Countries	0.108108108108	0.0540540540541	0.837837837838	37.0
kmwiki	Crafts and hobbies	0	0	0	0.0
kmwiki	Economics	0	0	0	0.0
kmwiki	Education	0	0	0	0.0
kmwiki	Entertainment	0.0	0.4	0.6	5.0
kmwiki	Europe	0.182692307692	0.0673076923077	0.75	104.0
kmwiki	Files	0.0	0.0	1.0	2.0
kmwiki	Food and drink	0.5	0.0	0.5	2.0
kmwiki	Geosciences	0.0	0.0	1.0	1.0
kmwiki	History and society	0.291666666667	0.0972222222222	0.611111111111	72.0
kmwiki	Information science	0	0	0	0.0
kmwiki	Internet culture	0	0	0	0.0
kmwiki	Landforms	0	0	0	0.0
kmwiki	Language and literature	0.0555555555556	0.111111111111	0.833333333333	18.0
kmwiki	Maintenance	0.0	0.0	1.0	2.0
kmwiki	Maps	0	0	0	0.0
kmwiki	Mathematics	0	0	0	0.0
kmwiki	Media	0	0	0	0.0
kmwiki	Medicine	0.25	0.15	0.6	20.0
kmwiki	Meteorology	0	0	0	0.0
kmwiki	Military and warfare	0	0	0	0.0
kmwiki	Music	0	0	0	0.0
kmwiki	Performing arts	0.0	0.0	1.0	1.0
kmwiki	Philosophy and religion	0.0909090909091	0.181818181818	0.727272727273	11.0
kmwiki	Physics	0.05	0.05	0.9	20.0
kmwiki	Plastic arts	0	0	0	0.0
kmwiki	Politics and government	0.16	0.12	0.72	25.0
kmwiki	Science	0.0	0.0	1.0	3.0
kmwiki	Space	0.2	0.25	0.55	20.0
kmwiki	Sports	0	0	0	0.0
kmwiki	Technology	0.0	0.166666666667	0.833333333333	6.0
kmwiki	Time	0.0	0.0	1.0	1.0
kmwiki	Transportation	0.25	0.25	0.5	4.0
kmwiki	all_topics	0.223333333333	0.102222222222	0.674444444444	900.0
kabwiki	Africa	0	0	0	0.0
kabwiki	Americas	0	0	0	0.0
kabwiki	Article improvement and grading	0	0	0	0.0
kabwiki	Arts	0	0	0	0.0
kabwiki	Biology	0	0	0	0.0
kabwiki	Bodies of water	0	0	0	0.0
kabwiki	Broadcasting	0	0	0	0.0
kabwiki	Business and economics	0	0	0	0.0
kabwiki	Chemistry	0	0	0	0.0
kabwiki	Cities	0	0	0	0.0
kabwiki	Contents systems	0	0	0	0.0
kabwiki	Countries	0	0	0	0.0
kabwiki	Crafts and hobbies	0	0	0	0.0
kabwiki	Economics	0	0	0	0.0
kabwiki	Education	0	0	0	0.0
kabwiki	Entertainment	0	0	0	0.0
kabwiki	Europe	0.0	0.0	1.0	1.0
kabwiki	Files	0	0	0	0.0
kabwiki	Food and drink	0	0	0	0.0
kabwiki	Geosciences	0	0	0	0.0
kabwiki	History and society	0	0	0	0.0
kabwiki	Information science	0	0	0	0.0
kabwiki	Internet culture	0	0	0	0.0
kabwiki	Landforms	0	0	0	0.0
kabwiki	Language and literature	0	0	0	0.0
kabwiki	Maintenance	0	0	0	0.0
kabwiki	Maps	0	0	0	0.0
kabwiki	Mathematics	0	0	0	0.0
kabwiki	Media	0	0	0	0.0
kabwiki	Medicine	0	0	0	0.0
kabwiki	Meteorology	0	0	0	0.0
kabwiki	Military and warfare	0	0	0	0.0
kabwiki	Music	0	0	0	0.0
kabwiki	Performing arts	0	0	0	0.0
kabwiki	Philosophy and religion	0	0	0	0.0
kabwiki	Physics	0	0	0	0.0
kabwiki	Plastic arts	0	0	0	0.0
kabwiki	Politics and government	0	0	0	0.0
kabwiki	Science	0	0	0	0.0
kabwiki	Space	0	0	0	0.0
kabwiki	Sports	0	0	0	0.0
kabwiki	Technology	0	0	0	0.0
kabwiki	Time	0	0	0	0.0
kabwiki	Transportation	0	0	0	0.0
kabwiki	all_topics	0.0	0.0	1.0	1.0
mgwiki	Africa	0	0	0	0.0
mgwiki	Americas	0	0	0	0.0
mgwiki	Article improvement and grading	0	0	0	0.0
mgwiki	Arts	0	0	0	0.0
mgwiki	Biology	0.0	0.0	1.0	1.0
mgwiki	Bodies of water	0	0	0	0.0
mgwiki	Broadcasting	0	0	0	0.0
mgwiki	Business and economics	0	0	0	0.0
mgwiki	Chemistry	0	0	0	0.0
mgwiki	Cities	0	0	0	0.0
mgwiki	Contents systems	0.5	0.5	0.0	2.0
mgwiki	Countries	0.0	0.0	1.0	5.0
mgwiki	Crafts and hobbies	0	0	0	0.0
mgwiki	Economics	0	0	0	0.0
mgwiki	Education	0	0	0	0.0
mgwiki	Entertainment	0	0	0	0.0
mgwiki	Europe	0.0	0.0	1.0	1.0
mgwiki	Files	0	0	0	0.0
mgwiki	Food and drink	0	0	0	0.0
mgwiki	Geosciences	0	0	0	0.0
mgwiki	History and society	0.0	0.0	1.0	1.0
mgwiki	Information science	0	0	0	0.0
mgwiki	Internet culture	0	0	0	0.0
mgwiki	Landforms	0	0	0	0.0
mgwiki	Language and literature	0.666666666667	0.333333333333	0.0	3.0
mgwiki	Maintenance	0	0	0	0.0
mgwiki	Maps	0	0	0	0.0
mgwiki	Mathematics	0	0	0	0.0
mgwiki	Media	0	0	0	0.0
mgwiki	Medicine	0	0	0	0.0
mgwiki	Meteorology	0	0	0	0.0
mgwiki	Military and warfare	0	0	0	0.0
mgwiki	Music	0	0	0	0.0
mgwiki	Performing arts	0	0	0	0.0
mgwiki	Philosophy and religion	0.25	0.375	0.375	8.0
mgwiki	Physics	0	0	0	0.0
mgwiki	Plastic arts	0	0	0	0.0
mgwiki	Politics and government	0	0	0	0.0
mgwiki	Science	0	0	0	0.0
mgwiki	Space	0.5	0.5	0.0	2.0
mgwiki	Sports	0	0	0	0.0
mgwiki	Technology	0.0	0.0	1.0	1.0
mgwiki	Time	0	0	0	0.0
mgwiki	Transportation	0	0	0	0.0
mgwiki	all_topics	0.25	0.25	0.5	24.0
gdwiki	Africa	1.0	0.0	0.0	1.0
gdwiki	Americas	0.0	0.0	1.0	1.0
gdwiki	Article improvement and grading	0	0	0	0.0
gdwiki	Arts	0	0	0	0.0
gdwiki	Biology	0.25	0.0	0.75	4.0
gdwiki	Bodies of water	0	0	0	0.0
gdwiki	Broadcasting	0	0	0	0.0
gdwiki	Business and economics	0	0	0	0.0
gdwiki	Chemistry	0.0	0.0	1.0	4.0
gdwiki	Cities	0	0	0	0.0
gdwiki	Contents systems	0	0	0	0.0
gdwiki	Countries	0.0	0.0	1.0	2.0
gdwiki	Crafts and hobbies	0	0	0	0.0
gdwiki	Economics	0	0	0	0.0
gdwiki	Education	0	0	0	0.0
gdwiki	Entertainment	0	0	0	0.0
gdwiki	Europe	0.6	0.2	0.2	5.0
gdwiki	Files	0.0	0.0	1.0	1.0
gdwiki	Food and drink	0	0	0	0.0
gdwiki	Geosciences	0	0	0	0.0
gdwiki	History and society	0.0	1.0	0.0	1.0
gdwiki	Information science	0	0	0	0.0
gdwiki	Internet culture	0	0	0	0.0
gdwiki	Landforms	0	0	0	0.0
gdwiki	Language and literature	0.3	0.1	0.6	10.0
gdwiki	Maintenance	1.0	0.0	0.0	1.0
gdwiki	Maps	0	0	0	0.0
gdwiki	Mathematics	0	0	0	0.0
gdwiki	Media	0	0	0	0.0
gdwiki	Medicine	0	0	0	0.0
gdwiki	Meteorology	0	0	0	0.0
gdwiki	Military and warfare	0	0	0	0.0
gdwiki	Music	0	0	0	0.0
gdwiki	Performing arts	0	0	0	0.0
gdwiki	Philosophy and religion	0	0	0	0.0
gdwiki	Physics	0.25	0.5	0.25	4.0
gdwiki	Plastic arts	1.0	0.0	0.0	1.0
gdwiki	Politics and government	0.25	0.0	0.75	4.0
gdwiki	Science	0.0	0.0	1.0	1.0
gdwiki	Space	0.2	0.0	0.8	5.0
gdwiki	Sports	0	0	0	0.0
gdwiki	Technology	0	0	0	0.0
gdwiki	Time	0	0	0	0.0
gdwiki	Transportation	0	0	0	0.0
gdwiki	all_topics	0.288888888889	0.111111111111	0.6	45.0
nlwiki	Africa	0.0	0.0	1.0	5.0
nlwiki	Americas	0.204081632653	0.0612244897959	0.734693877551	49.0
nlwiki	Article improvement and grading	0	0	0	0.0
nlwiki	Arts	0	0	0	0.0
nlwiki	Biology	0.413349416968	0.0743868114194	0.512263771612	2487.0
nlwiki	Bodies of water	0.3	0.05	0.65	40.0
nlwiki	Broadcasting	0.181818181818	0.181818181818	0.636363636364	11.0
nlwiki	Business and economics	0.125	0.0	0.875	8.0
nlwiki	Chemistry	0.073055028463	0.0360531309298	0.890891840607	1054.0
nlwiki	Cities	0.285714285714	0.142857142857	0.571428571429	7.0
nlwiki	Contents systems	0.375	0.0	0.625	8.0
nlwiki	Countries	0.325757575758	0.0909090909091	0.583333333333	132.0
nlwiki	Crafts and hobbies	0	0	0	0.0
nlwiki	Economics	0.0909090909091	0.181818181818	0.727272727273	11.0
nlwiki	Education	0.181818181818	0.0909090909091	0.727272727273	11.0
nlwiki	Entertainment	0.392857142857	0.0714285714286	0.535714285714	28.0
nlwiki	Europe	0.331578947368	0.0578947368421	0.610526315789	380.0
nlwiki	Files	0	0	0	0.0
nlwiki	Food and drink	0.340909090909	0.0568181818182	0.602272727273	88.0
nlwiki	Geosciences	0.105263157895	0.0526315789474	0.842105263158	19.0
nlwiki	History and society	0.306220095694	0.0909090909091	0.602870813397	209.0
nlwiki	Information science	0	0	0	0.0
nlwiki	Internet culture	0	0	0	0.0
nlwiki	Landforms	0.166666666667	0.5	0.333333333333	6.0
nlwiki	Language and literature	0.252427184466	0.111650485437	0.635922330097	206.0
nlwiki	Maintenance	0.346153846154	0.0384615384615	0.615384615385	26.0
nlwiki	Maps	0.0	0.0	1.0	2.0
nlwiki	Mathematics	0.333333333333	0.333333333333	0.333333333333	3.0
nlwiki	Media	0.0	0.0	1.0	1.0
nlwiki	Medicine	0.371545547595	0.0890481064483	0.539406345957	977.0
nlwiki	Meteorology	0.4	0.2	0.4	5.0
nlwiki	Military and warfare	0.285714285714	0.0	0.714285714286	7.0
nlwiki	Music	0.25	0.0	0.75	8.0
nlwiki	Performing arts	0.222222222222	0.111111111111	0.666666666667	9.0
nlwiki	Philosophy and religion	0.284552845528	0.0569105691057	0.658536585366	123.0
nlwiki	Physics	0.262443438914	0.135746606335	0.601809954751	221.0
nlwiki	Plastic arts	0.125	0.0416666666667	0.833333333333	24.0
nlwiki	Politics and government	0.301886792453	0.160377358491	0.537735849057	106.0
nlwiki	Science	0.173913043478	0.0869565217391	0.739130434783	23.0
nlwiki	Space	0.387878787879	0.0727272727273	0.539393939394	165.0
nlwiki	Sports	0.25	0.25	0.5	4.0
nlwiki	Technology	0.206349206349	0.111111111111	0.68253968254	63.0
nlwiki	Time	0.5	0.0	0.5	4.0
nlwiki	Transportation	0.259259259259	0.111111111111	0.62962962963	27.0
nlwiki	all_topics	0.315235626048	0.0750343144731	0.609730059478	6557.0
cvwiki	Africa	0	0	0	0.0
cvwiki	Americas	0.0	0.0	1.0	2.0
cvwiki	Article improvement and grading	0	0	0	0.0
cvwiki	Arts	0	0	0	0.0
cvwiki	Biology	0.25	0.03125	0.71875	32.0
cvwiki	Bodies of water	0.0	0.0	1.0	1.0
cvwiki	Broadcasting	0	0	0	0.0
cvwiki	Business and economics	0	0	0	0.0
cvwiki	Chemistry	0.5	0.125	0.375	8.0
cvwiki	Cities	0	0	0	0.0
cvwiki	Contents systems	0	0	0	0.0
cvwiki	Countries	0.333333333333	0.333333333333	0.333333333333	3.0
cvwiki	Crafts and hobbies	0	0	0	0.0
cvwiki	Economics	0	0	0	0.0
cvwiki	Education	0	0	0	0.0
cvwiki	Entertainment	0	0	0	0.0
cvwiki	Europe	0.2	0.0	0.8	20.0
cvwiki	Files	0	0	0	0.0
cvwiki	Food and drink	0	0	0	0.0
cvwiki	Geosciences	0.0	0.0	1.0	1.0
cvwiki	History and society	0.5	0.0	0.5	2.0
cvwiki	Information science	0	0	0	0.0
cvwiki	Internet culture	0	0	0	0.0
cvwiki	Landforms	0	0	0	0.0
cvwiki	Language and literature	0.0	0.0	1.0	2.0
cvwiki	Maintenance	0	0	0	0.0
cvwiki	Maps	0	0	0	0.0
cvwiki	Mathematics	0	0	0	0.0
cvwiki	Media	0	0	0	0.0
cvwiki	Medicine	0	0	0	0.0
cvwiki	Meteorology	0	0	0	0.0
cvwiki	Military and warfare	0	0	0	0.0
cvwiki	Music	0	0	0	0.0
cvwiki	Performing arts	0	0	0	0.0
cvwiki	Philosophy and religion	1.0	0.0	0.0	1.0
cvwiki	Physics	0.1	0.0	0.9	10.0
cvwiki	Plastic arts	0	0	0	0.0
cvwiki	Politics and government	0	0	0	0.0
cvwiki	Science	0	0	0	0.0
cvwiki	Space	0.188679245283	0.169811320755	0.641509433962	53.0
cvwiki	Sports	0	0	0	0.0
cvwiki	Technology	0	0	0	0.0
cvwiki	Time	0	0	0	0.0
cvwiki	Transportation	0	0	0	0.0
cvwiki	all_topics	0.222222222222	0.0888888888889	0.688888888889	135.0
mrjwiki	Africa	0	0	0	0.0
mrjwiki	Americas	0	0	0	0.0
mrjwiki	Article improvement and grading	0	0	0	0.0
mrjwiki	Arts	0	0	0	0.0
mrjwiki	Biology	0.0	1.0	0.0	2.0
mrjwiki	Bodies of water	0	0	0	0.0
mrjwiki	Broadcasting	0	0	0	0.0
mrjwiki	Business and economics	0	0	0	0.0
mrjwiki	Chemistry	0	0	0	0.0
mrjwiki	Cities	0	0	0	0.0
mrjwiki	Contents systems	0	0	0	0.0
mrjwiki	Countries	0	0	0	0.0
mrjwiki	Crafts and hobbies	0	0	0	0.0
mrjwiki	Economics	0	0	0	0.0
mrjwiki	Education	0	0	0	0.0
mrjwiki	Entertainment	0	0	0	0.0
mrjwiki	Europe	0	0	0	0.0
mrjwiki	Files	0	0	0	0.0
mrjwiki	Food and drink	0	0	0	0.0
mrjwiki	Geosciences	0	0	0	0.0
mrjwiki	History and society	0	0	0	0.0
mrjwiki	Information science	0	0	0	0.0
mrjwiki	Internet culture	0	0	0	0.0
mrjwiki	Landforms	0	0	0	0.0
mrjwiki	Language and literature	1.0	0.0	0.0	1.0
mrjwiki	Maintenance	0	0	0	0.0
mrjwiki	Maps	0	0	0	0.0
mrjwiki	Mathematics	0	0	0	0.0
mrjwiki	Media	0	0	0	0.0
mrjwiki	Medicine	0	0	0	0.0
mrjwiki	Meteorology	0	0	0	0.0
mrjwiki	Military and warfare	0	0	0	0.0
mrjwiki	Music	0	0	0	0.0
mrjwiki	Performing arts	0	0	0	0.0
mrjwiki	Philosophy and religion	0	0	0	0.0
mrjwiki	Physics	0	0	0	0.0
mrjwiki	Plastic arts	0	0	0	0.0
mrjwiki	Politics and government	0	0	0	0.0
mrjwiki	Science	0	0	0	0.0
mrjwiki	Space	0	0	0	0.0
mrjwiki	Sports	0	0	0	0.0
mrjwiki	Technology	0	0	0	0.0
mrjwiki	Time	0	0	0	0.0
mrjwiki	Transportation	0	0	0	0.0
mrjwiki	all_topics	0.333333333333	0.666666666667	0.0	3.0
ckbwiki	Africa	0	0	0	0.0
ckbwiki	Americas	0.0	0.25	0.75	4.0
ckbwiki	Article improvement and grading	0	0	0	0.0
ckbwiki	Arts	0	0	0	0.0
ckbwiki	Biology	0.461538461538	0.153846153846	0.384615384615	13.0
ckbwiki	Bodies of water	0	0	0	0.0
ckbwiki	Broadcasting	0	0	0	0.0
ckbwiki	Business and economics	0	0	0	0.0
ckbwiki	Chemistry	0	0	0	0.0
ckbwiki	Cities	0	0	0	0.0
ckbwiki	Contents systems	0	0	0	0.0
ckbwiki	Countries	0.0	0.0	1.0	3.0
ckbwiki	Crafts and hobbies	0	0	0	0.0
ckbwiki	Economics	0	0	0	0.0
ckbwiki	Education	0	0	0	0.0
ckbwiki	Entertainment	0.0	0.0	1.0	1.0
ckbwiki	Europe	0.111111111111	0.0	0.888888888889	9.0
ckbwiki	Files	0	0	0	0.0
ckbwiki	Food and drink	0	0	0	0.0
ckbwiki	Geosciences	0	0	0	0.0
ckbwiki	History and society	0.0357142857143	0.107142857143	0.857142857143	28.0
ckbwiki	Information science	0	0	0	0.0
ckbwiki	Internet culture	0	0	0	0.0
ckbwiki	Landforms	0	0	0	0.0
ckbwiki	Language and literature	0.25	0.125	0.625	8.0
ckbwiki	Maintenance	0	0	0	0.0
ckbwiki	Maps	0	0	0	0.0
ckbwiki	Mathematics	0	0	0	0.0
ckbwiki	Media	0	0	0	0.0
ckbwiki	Medicine	0.307692307692	0.0769230769231	0.615384615385	13.0
ckbwiki	Meteorology	0.0	1.0	0.0	1.0
ckbwiki	Military and warfare	0.0	0.0	1.0	1.0
ckbwiki	Music	0	0	0	0.0
ckbwiki	Performing arts	0	0	0	0.0
ckbwiki	Philosophy and religion	0.0	0.0	1.0	1.0
ckbwiki	Physics	0.0	0.0	1.0	11.0
ckbwiki	Plastic arts	0.0	0.0	1.0	1.0
ckbwiki	Politics and government	0	0	0	0.0
ckbwiki	Science	0	0	0	0.0
ckbwiki	Space	0	0	0	0.0
ckbwiki	Sports	0	0	0	0.0
ckbwiki	Technology	1.0	0.0	0.0	1.0
ckbwiki	Time	0	0	0	0.0
ckbwiki	Transportation	0	0	0	0.0
ckbwiki	all_topics	0.157894736842	0.0947368421053	0.747368421053	95.0
swwiki	Africa	0	0	0	0.0
swwiki	Americas	0.08	0.0	0.92	25.0
swwiki	Article improvement and grading	0	0	0	0.0
swwiki	Arts	0	0	0	0.0
swwiki	Biology	0.282051282051	0.111538461538	0.60641025641	780.0
swwiki	Bodies of water	0.0	0.0	1.0	2.0
swwiki	Broadcasting	0	0	0	0.0
swwiki	Business and economics	0.0	0.0	1.0	1.0
swwiki	Chemistry	0.0769230769231	0.0769230769231	0.846153846154	13.0
swwiki	Cities	0	0	0	0.0
swwiki	Contents systems	0	0	0	0.0
swwiki	Countries	0.228571428571	0.0571428571429	0.714285714286	35.0
swwiki	Crafts and hobbies	1.0	0.0	0.0	1.0
swwiki	Economics	0.0	0.333333333333	0.666666666667	3.0
swwiki	Education	0.0	0.0	1.0	1.0
swwiki	Entertainment	0.0	0.0	1.0	2.0
swwiki	Europe	0.0733944954128	0.119266055046	0.807339449541	109.0
swwiki	Files	1.0	0.0	0.0	1.0
swwiki	Food and drink	0.0	0.0	1.0	2.0
swwiki	Geosciences	0.0	1.0	0.0	2.0
swwiki	History and society	0.264604810997	0.113402061856	0.621993127148	291.0
swwiki	Information science	0	0	0	0.0
swwiki	Internet culture	0	0	0	0.0
swwiki	Landforms	0.166666666667	0.333333333333	0.5	6.0
swwiki	Language and literature	0.394736842105	0.105263157895	0.5	38.0
swwiki	Maintenance	0.153846153846	0.0769230769231	0.769230769231	13.0
swwiki	Maps	0	0	0	0.0
swwiki	Mathematics	0.0	0.0	1.0	1.0
swwiki	Media	0	0	0	0.0
swwiki	Medicine	0.384615384615	0.0877192982456	0.527665317139	741.0
swwiki	Meteorology	0	0	0	0.0
swwiki	Military and warfare	0.217391304348	0.0869565217391	0.695652173913	23.0
swwiki	Music	0.0	0.0	1.0	4.0
swwiki	Performing arts	0	0	0	0.0
swwiki	Philosophy and religion	0.0888888888889	0.0444444444444	0.866666666667	45.0
swwiki	Physics	0.235294117647	0.117647058824	0.647058823529	17.0
swwiki	Plastic arts	0.5	0.0	0.5	2.0
swwiki	Politics and government	0.0606060606061	0.121212121212	0.818181818182	33.0
swwiki	Science	0.428571428571	0.0	0.571428571429	7.0
swwiki	Space	0.5625	0.0	0.4375	16.0
swwiki	Sports	0	0	0	0.0
swwiki	Technology	0.24	0.36	0.4	25.0
swwiki	Time	0	0	0	0.0
swwiki	Transportation	0.0	0.0	1.0	2.0
swwiki	all_topics	0.292280232039	0.102632753235	0.605087014726	2241.0
fjwiki	Africa	0	0	0	0.0
fjwiki	Americas	0	0	0	0.0
fjwiki	Article improvement and grading	0	0	0	0.0
fjwiki	Arts	0	0	0	0.0
fjwiki	Biology	0	0	0	0.0
fjwiki	Bodies of water	0	0	0	0.0
fjwiki	Broadcasting	0	0	0	0.0
fjwiki	Business and economics	0	0	0	0.0
fjwiki	Chemistry	0	0	0	0.0
fjwiki	Cities	0	0	0	0.0
fjwiki	Contents systems	0	0	0	0.0
fjwiki	Countries	0	0	0	0.0
fjwiki	Crafts and hobbies	0	0	0	0.0
fjwiki	Economics	0	0	0	0.0
fjwiki	Education	0	0	0	0.0
fjwiki	Entertainment	0	0	0	0.0
fjwiki	Europe	0	0	0	0.0
fjwiki	Files	0	0	0	0.0
fjwiki	Food and drink	0	0	0	0.0
fjwiki	Geosciences	0	0	0	0.0
fjwiki	History and society	0	0	0	0.0
fjwiki	Information science	0	0	0	0.0
fjwiki	Internet culture	0	0	0	0.0
fjwiki	Landforms	0	0	0	0.0
fjwiki	Language and literature	0	0	0	0.0
fjwiki	Maintenance	0	0	0	0.0
fjwiki	Maps	0	0	0	0.0
fjwiki	Mathematics	0	0	0	0.0
fjwiki	Media	0	0	0	0.0
fjwiki	Medicine	0	0	0	0.0
fjwiki	Meteorology	0	0	0	0.0
fjwiki	Military and warfare	0	0	0	0.0
fjwiki	Music	0	0	0	0.0
fjwiki	Performing arts	0	0	0	0.0
fjwiki	Philosophy and religion	0	0	0	0.0
fjwiki	Physics	0	0	0	0.0
fjwiki	Plastic arts	0	0	0	0.0
fjwiki	Politics and government	0	0	0	0.0
fjwiki	Science	0	0	0	0.0
fjwiki	Space	0	0	0	0.0
fjwiki	Sports	0	0	0	0.0
fjwiki	Technology	0	0	0	0.0
fjwiki	Time	0	0	0	0.0
fjwiki	Transportation	0	0	0	0.0
fjwiki	all_topics	0.292280232039	0.102632753235	0.605087014726	0.0
slwiki	Africa	0.0526315789474	0.0526315789474	0.894736842105	19.0
slwiki	Americas	0.230769230769	0.0769230769231	0.692307692308	52.0
slwiki	Article improvement and grading	0	0	0	0.0
slwiki	Arts	0	0	0	0.0
slwiki	Biology	0.34288443171	0.0878701050621	0.569245463228	2094.0
slwiki	Bodies of water	0.125	0.0625	0.8125	16.0
slwiki	Broadcasting	0.0	0.0	1.0	4.0
slwiki	Business and economics	0.0952380952381	0.047619047619	0.857142857143	21.0
slwiki	Chemistry	0.111545988258	0.0489236790607	0.839530332681	511.0
slwiki	Cities	0.117647058824	0.0	0.882352941176	34.0
slwiki	Contents systems	0.0	1.0	0.0	1.0
slwiki	Countries	0.317757009346	0.0934579439252	0.588785046729	107.0
slwiki	Crafts and hobbies	0.0	0.0	1.0	1.0
slwiki	Economics	0.0	0.0	1.0	5.0
slwiki	Education	0.266666666667	0.133333333333	0.6	15.0
slwiki	Entertainment	0.105263157895	0.157894736842	0.736842105263	19.0
slwiki	Europe	0.2125	0.053125	0.734375	320.0
slwiki	Files	1.0	0.0	0.0	1.0
slwiki	Food and drink	0.245283018868	0.0188679245283	0.735849056604	53.0
slwiki	Geosciences	0.104166666667	0.0833333333333	0.8125	48.0
slwiki	History and society	0.25	0.0990990990991	0.650900900901	444.0
slwiki	Information science	0.0	1.0	0.0	1.0
slwiki	Internet culture	1.0	0.0	0.0	1.0
slwiki	Landforms	0.5	0.5	0.0	2.0
slwiki	Language and literature	0.246268656716	0.0820895522388	0.671641791045	134.0
slwiki	Maintenance	0.75	0.0	0.25	4.0
slwiki	Maps	0.142857142857	0.0	0.857142857143	7.0
slwiki	Mathematics	0.166666666667	0.5	0.333333333333	6.0
slwiki	Media	0.0	0.0	1.0	1.0
slwiki	Medicine	0.38156996587	0.0914675767918	0.526962457338	1465.0
slwiki	Meteorology	0.0	0.0	1.0	1.0
slwiki	Military and warfare	0.181818181818	0.0909090909091	0.727272727273	11.0
slwiki	Music	0.0	0.333333333333	0.666666666667	3.0
slwiki	Performing arts	0.192307692308	0.0769230769231	0.730769230769	26.0
slwiki	Philosophy and religion	0.226086956522	0.095652173913	0.678260869565	115.0
slwiki	Physics	0.258474576271	0.114406779661	0.627118644068	236.0
slwiki	Plastic arts	0.140350877193	0.0350877192982	0.824561403509	57.0
slwiki	Politics and government	0.12676056338	0.112676056338	0.760563380282	71.0
slwiki	Science	0.145833333333	0.104166666667	0.75	48.0
slwiki	Space	0.474285714286	0.0742857142857	0.451428571429	350.0
slwiki	Sports	1.0	0.0	0.0	2.0
slwiki	Technology	0.285714285714	0.0238095238095	0.690476190476	42.0
slwiki	Time	0.0	0.0	1.0	2.0
slwiki	Transportation	0.186046511628	0.093023255814	0.720930232558	43.0
slwiki	all_topics	0.303300484905	0.0838417018614	0.612857813233	6393.0
diqwiki	Africa	0	0	0	0.0
diqwiki	Americas	0	0	0	0.0
diqwiki	Article improvement and grading	0	0	0	0.0
diqwiki	Arts	0	0	0	0.0
diqwiki	Biology	0.315789473684	0.105263157895	0.578947368421	19.0
diqwiki	Bodies of water	0	0	0	0.0
diqwiki	Broadcasting	0	0	0	0.0
diqwiki	Business and economics	0	0	0	0.0
diqwiki	Chemistry	0	0	0	0.0
diqwiki	Cities	0	0	0	0.0
diqwiki	Contents systems	0	0	0	0.0
diqwiki	Countries	0.25	0.0	0.75	4.0
diqwiki	Crafts and hobbies	0	0	0	0.0
diqwiki	Economics	0	0	0	0.0
diqwiki	Education	0	0	0	0.0
diqwiki	Entertainment	0	0	0	0.0
diqwiki	Europe	0.5	0.0	0.5	2.0
diqwiki	Files	0	0	0	0.0
diqwiki	Food and drink	0	0	0	0.0
diqwiki	Geosciences	0.0	0.0	1.0	2.0
diqwiki	History and society	0.0	0.25	0.75	4.0
diqwiki	Information science	0	0	0	0.0
diqwiki	Internet culture	0	0	0	0.0
diqwiki	Landforms	0	0	0	0.0
diqwiki	Language and literature	0	0	0	0.0
diqwiki	Maintenance	0	0	0	0.0
diqwiki	Maps	0	0	0	0.0
diqwiki	Mathematics	0	0	0	0.0
diqwiki	Media	0	0	0	0.0
diqwiki	Medicine	0	0	0	0.0
diqwiki	Meteorology	0	0	0	0.0
diqwiki	Military and warfare	0	0	0	0.0
diqwiki	Music	0	0	0	0.0
diqwiki	Performing arts	0	0	0	0.0
diqwiki	Philosophy and religion	0.0	0.0	1.0	5.0
diqwiki	Physics	0	0	0	0.0
diqwiki	Plastic arts	0	0	0	0.0
diqwiki	Politics and government	0.0	0.0	1.0	1.0
diqwiki	Science	0	0	0	0.0
diqwiki	Space	1.0	0.0	0.0	1.0
diqwiki	Sports	0	0	0	0.0
diqwiki	Technology	0	0	0	0.0
diqwiki	Time	0	0	0	0.0
diqwiki	Transportation	0	0	0	0.0
diqwiki	all_topics	0.236842105263	0.0789473684211	0.684210526316	38.0
lvwiki	Africa	0.0	0.0	1.0	4.0
lvwiki	Americas	0.125	0.0625	0.8125	16.0
lvwiki	Article improvement and grading	0	0	0	0.0
lvwiki	Arts	0	0	0	0.0
lvwiki	Biology	0.270664505673	0.0777957860616	0.651539708266	617.0
lvwiki	Bodies of water	0	0	0	0.0
lvwiki	Broadcasting	1.0	0.0	0.0	1.0
lvwiki	Business and economics	0.5	0.5	0.0	2.0
lvwiki	Chemistry	0.0666666666667	0.0266666666667	0.906666666667	75.0
lvwiki	Cities	0.0	1.0	0.0	1.0
lvwiki	Contents systems	0.25	0.0	0.75	4.0
lvwiki	Countries	0.190476190476	0.0952380952381	0.714285714286	42.0
lvwiki	Crafts and hobbies	0	0	0	0.0
lvwiki	Economics	0.0	0.0	1.0	1.0
lvwiki	Education	0	0	0	0.0
lvwiki	Entertainment	0.0	0.0	1.0	10.0
lvwiki	Europe	0.294117647059	0.078431372549	0.627450980392	102.0
lvwiki	Files	0.0	0.0	1.0	4.0
lvwiki	Food and drink	0.357142857143	0.0	0.642857142857	14.0
lvwiki	Geosciences	0.333333333333	0.0	0.666666666667	3.0
lvwiki	History and society	0.169491525424	0.118644067797	0.71186440678	59.0
lvwiki	Information science	0	0	0	0.0
lvwiki	Internet culture	0	0	0	0.0
lvwiki	Landforms	0	0	0	0.0
